,movie_id,title,overview,genres,keywords,cast,crew,homepage,runtime,cast_ws,genres_ws,tags,crew_new,cast_new
3814,46420,The Loved Ones,"['Lola', 'Stone', 'asked', 'Brent', 'Mitchell', 'to', 'the', 'prom,', 'but', 'Brent', 'said', 'no,', 'and', 'now', ""he's"", 'screwed.', 'What', 'happens', 'when', 'Lola', ""doesn't"", 'get', 'what', 'she', 'wants?', 'She', 'enlists', ""Daddy's"", 'help', 'to', 'throw', 'a', 'prom', 'of', 'her', 'own,', 'where', 'she', 'is', 'queen', 'and', 'Brent', 'is', 'king', '--', 'whether', 'he', 'likes', 'it', 'or', 'not.', 'THE', 'LOVED', 'ONES', 'is', 'what', 'happens', 'when', 'puppy', 'love', 'goes', 'horribly,', 'violently', 'wrong.', 'Brent', 'should', 'have', 'said', 'yes...']",['Horror'],"['killing', 'high school', 'female killer', 'revenge', 'prom', 'escape', 'teenager']","['Xavier Samuel', 'Jessica McNamee', 'Robin McLeavy']",['Sean Byrne'],http://www.thelovedonesmovie.com/,84.0,"['XavierSamuel', 'JessicaMcNamee', 'RobinMcLeavy']",['Horror'],"lola stone asked brent mitchell to the prom, but brent said no, and now he's screwed. what happens when lola doesn't get what she wants? she enlists daddy's help to throw a prom of her own, where she is queen and brent is king -- whether he likes it or not. the loved ones is what happens when puppy love goes horribly, violently wrong. brent should have said yes... horror killing high school female killer revenge prom escape teenager xaviersamuel jessicamcnamee robinmcleavy sean byrne",Sean Byrne,"Xavier Samuel, Jessica McNamee, Robin McLeavy"
3815,114635,The Helpers,"['Seven', 'friends', 'from', 'Sacramento,', 'California', 'head', 'out', 'on', 'a', 'documented', 'road', 'trip', 'to', 'Las', 'Vegas.', 'Their', 'trip', 'takes', 'a', 'very', 'unexpected', 'turn', 'for', 'the', 'worse', 'when', 'their', 'back', 'tires', 'mysteriously', 'blow', 'out.', 'A', 'couple', 'miles', 'down', 'the', 'road,', 'they', 'find', 'a', 'little', 'gas', 'station', 'Diner/Motel,', 'run', 'by', 'the', 'most', 'friendly,', 'polite', 'and', '""helpful""', 'people.', 'It', 'appears', 'that', 'their', 'problems', 'are', 'solved,', 'but', 'boy', 'are', 'they', 'wrong!', 'When', 'convinced', 'by', '""The', 'Helpers""', 'to', 'stay', 'overnight,', 'the', 'friends', 'all', 'wake', 'up', 'in', 'their', 'rooms', 'to', 'a', 'new', 'kind', 'of', 'gruesome', 'and', 'bloody', 'terror!']",['Horror'],[],"['Kristen Quintrall', 'Denyce Lawton', 'JoJo Wright']",['Chris Stokes'],http://thehelpers-movie.com/,78.0,"['KristenQuintrall', 'DenyceLawton', 'JoJoWright']",['Horror'],"seven friends from sacramento, california head out on a documented road trip to las vegas. their trip takes a very unexpected turn for the worse when their back tires mysteriously blow out. a couple miles down the road, they find a little gas station diner/motel, run by the most friendly, polite and ""helpful"" people. it appears that their problems are solved, but boy are they wrong! when convinced by ""the helpers"" to stay overnight, the friends all wake up in their rooms to a new kind of gruesome and bloody terror! horror kristenquintrall denycelawton jojowright chris stokes",Chris Stokes,"Kristen Quintrall, Denyce Lawton, JoJo Wright"
3824,37495,Four Lions,"['Four', 'Lions', 'tells', 'the', 'story', 'of', 'a', 'group', 'of', 'British', 'jihadists', 'who', 'push', 'their', 'abstract', 'dreams', 'of', 'glory', 'to', 'the', 'breaking', 'point.', 'As', 'the', 'wheels', 'fly', 'off,', 'and', 'their', 'competing', 'ideologies', 'clash,', 'what', 'emerges', 'is', 'an', 'emotionally', 'engaging', '(and', 'entirely', 'plausible)', 'farce.', 'In', 'a', 'storm', 'of', 'razor-sharp', 'verbal', 'jousting', 'and', 'large-scale', 'set', 'pieces,', 'Four', 'Lions', 'is', 'a', 'comic', 'tour', 'de', 'force;', 'it', 'shows', 'that-while', 'terrorism', 'is', 'about', 'ideology-it', 'can', 'also', 'be', 'about', 'idiots.']","['Comedy', 'Crime', 'Drama']","['terrorism', 'british farce']","['Riz Ahmed', 'Nigel Lindsay', 'Kayvan Novak']",['Chris Morris'],http://www.four-lions.co.uk/,101.0,"['RizAhmed', 'NigelLindsay', 'KayvanNovak']","['Comedy', 'Crime', 'Drama']","four lions tells the story of a group of british jihadists who push their abstract dreams of glory to the breaking point. as the wheels fly off, and their competing ideologies clash, what emerges is an emotionally engaging (and entirely plausible) farce. in a storm of razor-sharp verbal jousting and large-scale set pieces, four lions is a comic tour de force; it shows that-while terrorism is about ideology-it can also be about idiots. comedy crime drama terrorism british farce rizahmed nigellindsay kayvannovak chris morris",Chris Morris,"Riz Ahmed, Nigel Lindsay, Kayvan Novak"
3828,5178,The Good Heart,"['Brian', 'Cox', 'stars', 'as', 'Jacques,', 'the', 'curmudgeonly', 'owner', 'of', 'a', 'gritty', 'New', 'York', 'dive', 'bar', 'that', 'serves', 'as', 'home', 'to', 'a', 'motley', 'assortment', 'of', 'professional', 'drinkers.', 'Jacques', 'is', 'determinedly', 'drinking', 'and', 'smoking', 'himself', 'to', 'death', 'when', 'he', 'meets', 'Lucas', '(Dano),', 'a', 'homeless', 'young', 'man', 'who', 'has', 'already', 'given', 'up', 'on', 'life.', 'Determined', 'to', 'keep', 'his', 'legacy', 'alive,', 'Jacques', 'deems', 'Lucas', 'is', 'a', 'fitting', 'heir', 'and', 'takes', 'him', 'under', 'his', 'wing,', 'schooling', 'him', 'in', 'the', 'male-centric', 'laws', 'of', 'his', 'alcoholic', 'clubhouse:', 'no', 'new', 'customers,', 'no', 'fraternizing', 'with', 'customers', 'and,', 'absolutely', 'no', 'women.', 'Lucas', 'is', 'a', 'quick', 'study,', 'but', 'their', 'friendship', 'is', 'put', 'to', 'the', 'test', 'when', 'the', 'distraught', 'and', 'beautiful', 'April', '(Isild', 'Le', 'Besco)', 'shows', 'up', 'at', 'the', 'bar', 'seeking', 'shelter,', 'and', 'Lucas', 'insists', 'they', 'help', 'her', 'out.']","['Drama', 'Comedy', 'Romance']","['san francisco', 'homeless person', 'bar', 'suicide attempt', 'heart attack', 'friendship', 'hospital']","['Brian Cox', 'Paul Dano', 'Stephanie Szostak']",['Dagur Kári'],http://www.thegoodheartfilm.com/,95.0,"['BrianCox', 'PaulDano', 'StephanieSzostak']","['Drama', 'Comedy', 'Romance']","brian cox stars as jacques, the curmudgeonly owner of a gritty new york dive bar that serves as home to a motley assortment of professional drinkers. jacques is determinedly drinking and smoking himself to death when he meets lucas (dano), a homeless young man who has already given up on life. determined to keep his legacy alive, jacques deems lucas is a fitting heir and takes him under his wing, schooling him in the male-centric laws of his alcoholic clubhouse: no new customers, no fraternizing with customers and, absolutely no women. lucas is a quick study, but their friendship is put to the test when the distraught and beautiful april (isild le besco) shows up at the bar seeking shelter, and lucas insists they help her out. drama comedy romance san francisco homeless person bar suicide attempt heart attack friendship hospital briancox pauldano stephanieszostak dagur kári",Dagur Kári,"Brian Cox, Paul Dano, Stephanie Szostak"
3829,8618,The History Boys,"['The', 'story', 'of', 'an', 'unruly', 'class', 'of', 'bright,', 'funny', 'history', 'students', 'at', 'a', 'Yorkshire', 'grammar', 'school', 'in', 'pursuit', 'of', 'an', 'undergraduate', 'place', 'at', 'Oxford', 'or', 'Cambridge.', 'Bounced', 'between', 'their', 'maverick', 'English', 'master,', 'a', 'young', 'and', 'shrewd', 'teacher', 'hired', 'to', 'up', 'their', 'test', 'scores,', 'a', 'grossly', 'out-numbered', 'history', 'teacher,', 'and', 'a', 'headmaster', 'obsessed', 'with', 'results,', 'the', 'boys', 'attempt', 'to', 'pass.']","['Comedy', 'Drama']","['gay', 'becoming an adult', 'education', 'exam', 'scholarship', 'oxford', 'cambridge', 'history', 'based on play', 'student', ""boys' school"", 'teachers and students', '1980s']","['Samuel Anderson', 'Dominic Cooper', 'James Corden']",['Nicholas Hytner'],http://www.foxsearchlight.com/site/thehistoryboys/,109.0,"['SamuelAnderson', 'DominicCooper', 'JamesCorden']","['Comedy', 'Drama']","the story of an unruly class of bright, funny history students at a yorkshire grammar school in pursuit of an undergraduate place at oxford or cambridge. bounced between their maverick english master, a young and shrewd teacher hired to up their test scores, a grossly out-numbered history teacher, and a headmaster obsessed with results, the boys attempt to pass. comedy drama gay becoming an adult education exam scholarship oxford cambridge history based on play student boys' school teachers and students 1980s samuelanderson dominiccooper jamescorden nicholas hytner",Nicholas Hytner,"Samuel Anderson, Dominic Cooper, James Corden"
3834,10634,Friday,"['Craig', 'and', 'Smokey', 'are', 'two', 'guys', 'in', 'Los', 'Angeles', 'hanging', 'out', 'on', 'their', 'porch', 'on', 'a', 'Friday', 'afternoon,', 'smoking', 'and', 'drinking,', 'looking', 'for', 'something', 'to', 'do.']",['Comedy'],"['rap music', 'parents kids relationship', 'rapper', 'job']","['Ice Cube', 'Chris Tucker', 'Nia Long']",['F. Gary Gray'],http://www.newline.com/properties/friday.html,91.0,"['IceCube', 'ChrisTucker', 'NiaLong']",['Comedy'],"craig and smokey are two guys in los angeles hanging out on their porch on a friday afternoon, smoking and drinking, looking for something to do. comedy rap music parents kids relationship rapper job icecube christucker nialong f. gary gray",F. Gary Gray,"Ice Cube, Chris Tucker, Nia Long"
3842,310131,The Witch,"['New', 'England', 'in', 'the', '1630s:', 'William', 'and', 'Katherine', 'lead', 'a', 'devout', 'Christian', 'life', 'with', 'five', 'children,', 'homesteading', 'on', 'the', 'edge', 'of', 'an', 'impassable', 'wilderness.', 'When', 'their', 'newborn', 'son', 'vanishes', 'and', 'crops', 'fail,', 'the', 'family', 'turns', 'on', 'one', 'another.', 'Beyond', 'their', 'worst', 'fears,', 'a', 'supernatural', 'evil', 'lurks', 'in', 'the', 'nearby', 'wood.']","['Mystery', 'Horror']","['witch', 'new england', '17th century']","['Anya Taylor-Joy', 'Ralph Ineson', 'Kate Dickie']",['Robert Eggers'],http://a24films.com/films/witch/,92.0,"['AnyaTaylor-Joy', 'RalphIneson', 'KateDickie']","['Mystery', 'Horror']","new england in the 1630s: william and katherine lead a devout christian life with five children, homesteading on the edge of an impassable wilderness. when their newborn son vanishes and crops fail, the family turns on one another. beyond their worst fears, a supernatural evil lurks in the nearby wood. mystery horror witch new england 17th century anyataylor-joy ralphineson katedickie robert eggers",Robert Eggers,"Anya Taylor-Joy, Ralph Ineson, Kate Dickie"
3850,205321,Sharknado,"['A', 'freak', 'hurricane', 'hits', 'Los', 'Angeles,', 'causing', 'man-eating', 'sharks', 'to', 'be', 'scooped', 'up', 'in', 'tornadoes', 'and', 'flooding', 'the', 'city', 'with', 'shark-infested', 'seawater.', 'Surfer', 'and', 'bar-owner', 'Fin', 'sets', 'out', 'with', 'his', 'friends', 'Baz', 'and', 'Nova', 'to', 'rescue', 'his', 'estranged', 'wife', 'April', 'and', 'teenage', 'daughter', 'Claudia']","['TV Movie', 'Horror']","['california', 'helicopter', 'beach', 'tornado', 'hurricane', 'attack', 'blood', 'chainsaw', 'storm', 'explosion', 'danger', 'shark', 'tv movie', 'flood']","['Ian Ziering', 'Tara Reid', 'Cassandra Scerbo']",['Anthony C. Ferrante'],http://www.theasylum.cc/product.php?id=230,86.0,"['IanZiering', 'TaraReid', 'CassandraScerbo']","['TVMovie', 'Horror']","a freak hurricane hits los angeles, causing man-eating sharks to be scooped up in tornadoes and flooding the city with shark-infested seawater. surfer and bar-owner fin sets out with his friends baz and nova to rescue his estranged wife april and teenage daughter claudia tvmovie horror california helicopter beach tornado hurricane attack blood chainsaw storm explosion danger shark tv movie flood ianziering tarareid cassandrascerbo anthony c. ferrante",Anthony C. Ferrante,"Ian Ziering, Tara Reid, Cassandra Scerbo"
3852,46146,Troll Hunter,"['A', 'group', 'of', 'students', 'investigates', 'a', 'series', 'of', 'mysterious', 'bear', 'killings,', 'but', 'learns', 'that', 'there', 'are', 'much', 'more', 'dangerous', 'things', 'going', 'on.', 'They', 'start', 'to', 'follow', 'a', 'mysterious', 'hunter,', 'learning', 'that', 'he', 'is', 'actually', 'a', 'troll', 'hunter.']","['Fantasy', 'Horror']","['hunter', 'mountains', 'wilderness', 'adventure', 'forest', 'secret government organization', 'hunting trip', 'wildlife', 'conspiracy', 'troll', 'mockumentary', 'found footage', 'aftercreditsstinger']","['Otto Jespersen', 'Hans Morten Hansen', 'Tomas Alf Larsen']",['André Øvredal'],http://trolljegeren.no/,103.0,"['OttoJespersen', 'HansMortenHansen', 'TomasAlfLarsen']","['Fantasy', 'Horror']","a group of students investigates a series of mysterious bear killings, but learns that there are much more dangerous things going on. they start to follow a mysterious hunter, learning that he is actually a troll hunter. fantasy horror hunter mountains wilderness adventure forest secret government organization hunting trip wildlife conspiracy troll mockumentary found footage aftercreditsstinger ottojespersen hansmortenhansen tomasalflarsen andré øvredal",André Øvredal,"Otto Jespersen, Hans Morten Hansen, Tomas Alf Larsen"
3862,370662,Time to Choose,"['Academy', 'Award®', 'winning', 'director', 'Charles', ""Ferguson's"", 'new', 'film', 'investigates', 'global', 'climate', 'change', 'villains', 'and', 'heroes,', 'and', 'reveals', 'practical', 'solutions', 'to', 'act', 'on.']",['Documentary'],"['climate change', 'documentary']","['Oscar Isaac', 'Jane Goodall', 'Jerry Brown']",['Charles Ferguson'],http://www.timetochoose.com,100.0,"['OscarIsaac', 'JaneGoodall', 'JerryBrown']",['Documentary'],"academy award® winning director charles ferguson's new film investigates global climate change villains and heroes, and reveals practical solutions to act on. documentary climate change documentary oscarisaac janegoodall jerrybrown charles ferguson",Charles Ferguson,"Oscar Isaac, Jane Goodall, Jerry Brown"
3868,1667,March of the Penguins,"['Every', 'year,', 'thousands', 'of', ""Antartica's"", 'emperor', 'penguins', 'make', 'an', 'astonishing', 'journey', 'to', 'breed', 'their', 'young.', 'They', 'walk,', 'marching', 'day', 'and', 'night', 'in', 'single', 'file', '70', 'miles', 'into', 'the', 'darkest,', 'driest', 'and', 'coldest', 'continent', 'on', 'Earth.']","['Documentary', 'Family']","['parents kids relationship', 'penguin', 'brood', 'autonomy', 'egg', 'survival', 'snow', 'antarctic']","['Morgan Freeman', 'Charles Berling', 'Romane Bohringer']","['Luc Jacquet', 'Jérôme Maison']",http://empereur.luc-jacquet.com/index_flash.htm,80.0,"['MorganFreeman', 'CharlesBerling', 'RomaneBohringer']","['Documentary', 'Family']","every year, thousands of antartica's emperor penguins make an astonishing journey to breed their young. they walk, marching day and night in single file 70 miles into the darkest, driest and coldest continent on earth. documentary family parents kids relationship penguin brood autonomy egg survival snow antarctic morganfreeman charlesberling romanebohringer luc jacquet jérôme maison","Luc Jacquet, Jérôme Maison","Morgan Freeman, Charles Berling, Romane Bohringer"
3869,50839,Margin Call,"['A', 'thriller', 'that', 'revolves', 'around', 'the', 'key', 'people', 'at', 'an', 'investment', 'bank', 'over', 'a', '24-hour', 'period', 'during', 'the', 'early', 'stages', 'of', 'the', 'financial', 'crisis.']","['Thriller', 'Drama']","['capitalism', 'brokerage', 'wall street', 'downsizing', 'financial crisis', 'stock market', 'stock market crash', '21st century', 'investment']","['Kevin Spacey', 'Paul Bettany', 'Jeremy Irons']",['J.C. Chandor'],http://www.margincallmovie.com/,107.0,"['KevinSpacey', 'PaulBettany', 'JeremyIrons']","['Thriller', 'Drama']",a thriller that revolves around the key people at an investment bank over a 24-hour period during the early stages of the financial crisis. thriller drama capitalism brokerage wall street downsizing financial crisis stock market stock market crash 21st century investment kevinspacey paulbettany jeremyirons j.c. chandor,J.C. Chandor,"Kevin Spacey, Paul Bettany, Jeremy Irons"
3872,244786,Whiplash,"['Under', 'the', 'direction', 'of', 'a', 'ruthless', 'instructor,', 'a', 'talented', 'young', 'drummer', 'begins', 'to', 'pursue', 'perfection', 'at', 'any', 'cost,', 'even', 'his', 'humanity.']",['Drama'],"['jazz', 'obsession', 'conservatory', 'music teacher', 'new york city', 'violence', 'montage', 'drummer', 'public humiliation', 'jazz band', 'young adult', 'music school']","['Miles Teller', 'J.K. Simmons', 'Melissa Benoist']",['Damien Chazelle'],http://sonyclassics.com/whiplash/,105.0,"['MilesTeller', 'J.K.Simmons', 'MelissaBenoist']",['Drama'],"under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity. drama jazz obsession conservatory music teacher new york city violence montage drummer public humiliation jazz band young adult music school milesteller j.k.simmons melissabenoist damien chazelle",Damien Chazelle,"Miles Teller, J.K. Simmons, Melissa Benoist"
3873,598,City of God,"['Cidade', 'de', 'Deus', 'is', 'a', 'shantytown', 'that', 'started', 'during', 'the', '1960s', 'and', 'became', 'one', 'of', 'Rio', 'de', 'Janeiro’s', 'most', 'dangerous', 'places', 'in', 'the', 'beginning', 'of', 'the', '1980s.', 'To', 'tell', 'the', 'story', 'of', 'this', 'place,', 'the', 'movie', 'describes', 'the', 'life', 'of', 'various', 'characters,', 'all', 'seen', 'by', 'the', 'point', 'of', 'view', 'of', 'the', 'narrator,', 'Buscapé.', 'Buscapé', 'was', 'raised', 'in', 'a', 'very', 'violent', 'environment.', 'Despite', 'the', 'feeling', 'that', 'all', 'odds', 'were', 'against', 'him,', 'he', 'finds', 'out', 'that', 'life', 'can', 'be', 'seen', 'with', 'other', 'eyes:', 'The', 'eyes', 'of', 'an', 'artist.', 'By', 'accident,', 'he', 'becomes', 'a', 'professional', 'photographer,', 'gaining', 'his', 'freedom.']","['Drama', 'Crime']","['male nudity', 'street gang', 'brazilian', 'photographer', '1970s', 'puberty', 'ghetto', 'gang war', 'coming of age', 'woman director', '1980s']","['Alexandre Rodrigues', 'Leandro Firmino', 'Phellipe Haagensen']","['Fernando Meirelles', 'Kátia Lund']",http://cidadededeus.globo.com/,130.0,"['AlexandreRodrigues', 'LeandroFirmino', 'PhellipeHaagensen']","['Drama', 'Crime']","cidade de deus is a shantytown that started during the 1960s and became one of rio de janeiro’s most dangerous places in the beginning of the 1980s. to tell the story of this place, the movie describes the life of various characters, all seen by the point of view of the narrator, buscapé. buscapé was raised in a very violent environment. despite the feeling that all odds were against him, he finds out that life can be seen with other eyes: the eyes of an artist. by accident, he becomes a professional photographer, gaining his freedom. drama crime male nudity street gang brazilian photographer 1970s puberty ghetto gang war coming of age woman director 1980s alexandrerodrigues leandrofirmino phellipehaagensen fernando meirelles kátia lund","Fernando Meirelles, Kátia Lund","Alexandre Rodrigues, Leandro Firmino, Phellipe Haagensen"
3875,75861,To Write Love on Her Arms,"['The', 'story', 'follows', '19-year-old', 'Renee', 'who', 'has', 'always', 'loved', 'fairy', 'tales:', 'the', 'idea', 'of', 'a', 'princess,', 'a', 'hero', 'and', 'a', 'happily', 'ever', 'after.', 'But', 'Renee’s', 'life', 'is', 'that', 'of', 'a', 'darker', 'tale:', 'she’s', 'a', 'young', 'woman', 'battling', 'addiction,', 'depression', 'and', 'self-injury.', 'In', 'a', 'creative', 'blend', 'of', 'artistic', 'fantasy', 'balanced', 'with', 'harsh', 'reality,', 'the', 'movie', 'follows', 'Renee', 'on', 'her', 'courageous', 'journey', 'towards', 'recovery.']","['Drama', 'Music']","['depression', 'biography', 'drug']","['Kat Dennings', 'Chad Michael Murray', 'Rupert Friend']",['Nathan Frankowski'],http://www.reneethemovie.com/,118.0,"['KatDennings', 'ChadMichaelMurray', 'RupertFriend']","['Drama', 'Music']","the story follows 19-year-old renee who has always loved fairy tales: the idea of a princess, a hero and a happily ever after. but renee’s life is that of a darker tale: she’s a young woman battling addiction, depression and self-injury. in a creative blend of artistic fantasy balanced with harsh reality, the movie follows renee on her courageous journey towards recovery. drama music depression biography drug katdennings chadmichaelmurray rupertfriend nathan frankowski",Nathan Frankowski,"Kat Dennings, Chad Michael Murray, Rupert Friend"
3886,22051,Adam,"['Adam,', 'a', 'lonely', 'man', 'with', ""Asperger's"", 'Syndrome,', 'develops', 'a', 'relationship', 'with', 'his', 'upstairs', 'neighbor,', 'Beth.']","['Drama', 'Romance']","[""children's book"", ""asperger's syndrome"", 'electrical engineer', ""asperger's""]","['Hugh Dancy', 'Rose Byrne', 'Peter Gallagher']",['Max Mayer'],http://www.foxsearchlight.com/adam/,99.0,"['HughDancy', 'RoseByrne', 'PeterGallagher']","['Drama', 'Romance']","adam, a lonely man with asperger's syndrome, develops a relationship with his upstairs neighbor, beth. drama romance children's book asperger's syndrome electrical engineer asperger's hughdancy rosebyrne petergallagher max mayer",Max Mayer,"Hugh Dancy, Rose Byrne, Peter Gallagher"
3887,436,Maria Full of Grace,"['A', 'pregnant', 'Colombian', 'teenager', 'becomes', 'a', 'drug', 'mule', 'to', 'make', 'some', 'desperately', 'needed', 'money', 'for', 'her', 'family.']","['Drama', 'Thriller', 'Crime']","['individual', 'new york', 'adolescence', 'colombia', 'drug traffic', 'cocaine', 'drug crime', 'illegal immigration', 'maquiladora', 'airplane', 'bravery', 'teacher', 'pregnancy', 'self esteem']","['Catalina Sandino Moreno', 'Guilied Lopez', 'Yenny Paola Vega']",['Joshua Marston'],http://www.mariallenaeresdegracia.com/index.html,101.0,"['CatalinaSandinoMoreno', 'GuiliedLopez', 'YennyPaolaVega']","['Drama', 'Thriller', 'Crime']",a pregnant colombian teenager becomes a drug mule to make some desperately needed money for her family. drama thriller crime individual new york adolescence colombia drug traffic cocaine drug crime illegal immigration maquiladora airplane bravery teacher pregnancy self esteem catalinasandinomoreno guiliedlopez yennypaolavega joshua marston,Joshua Marston,"Catalina Sandino Moreno, Guilied Lopez, Yenny Paola Vega"
3888,55347,Beginners,"['A', 'young', 'man', 'is', 'rocked', 'by', 'two', 'announcements', 'from', 'his', 'elderly', 'father:', 'that', 'he', 'has', 'terminal', 'cancer,', 'and', 'that', 'he', 'has', 'a', 'young', 'male', 'lover.']","['Drama', 'Romance', 'Comedy']","['gay', 'loss of mother', 'secret', 'coming out', 'loss of father', 'cancer', 'lgbt elderly']","['Ewan McGregor', 'Christopher Plummer', 'Mélanie Laurent']",['Mike Mills'],http://focusfeatures.com/beginners,105.0,"['EwanMcGregor', 'ChristopherPlummer', 'MélanieLaurent']","['Drama', 'Romance', 'Comedy']","a young man is rocked by two announcements from his elderly father: that he has terminal cancer, and that he has a young male lover. drama romance comedy gay loss of mother secret coming out loss of father cancer lgbt elderly ewanmcgregor christopherplummer mélanielaurent mike mills",Mike Mills,"Ewan McGregor, Christopher Plummer, Mélanie Laurent"
3890,8469,Animal House,"['At', 'a', '1962', 'College,', 'Dean', 'Vernon', 'Wormer', 'is', 'determined', 'to', 'expel', 'the', 'entire', 'Delta', 'Tau', 'Chi', 'Fraternity,', 'but', 'those', 'troublemakers', 'have', 'other', 'plans', 'for', 'him.']",['Comedy'],"['sex', 'nudity', 'college', 'fraternity', 'gross out comedy', 'dean', 'fraternity house', 'probation', '1960s', 'college freshman', 'anarchic comedy']","['John Belushi', 'Tim Matheson', 'John Vernon']",['John Landis'],http://www.animalhouse.com/,109.0,"['JohnBelushi', 'TimMatheson', 'JohnVernon']",['Comedy'],"at a 1962 college, dean vernon wormer is determined to expel the entire delta tau chi fraternity, but those troublemakers have other plans for him. comedy sex nudity college fraternity gross out comedy dean fraternity house probation 1960s college freshman anarchic comedy johnbelushi timmatheson johnvernon john landis",John Landis,"John Belushi, Tim Matheson, John Vernon"
3891,658,Goldfinger,"['Special', 'agent', '007', '(Sean', 'Connery)', 'comes', 'face', 'to', 'face', 'with', 'one', 'of', 'the', 'most', 'notorious', 'villains', 'of', 'all', 'time,', 'and', 'now', 'he', 'must', 'outwit', 'and', 'outgun', 'the', 'powerful', 'tycoon', 'to', 'prevent', 'him', 'from', 'cashing', 'in', 'on', 'a', 'devious', 'scheme', 'to', 'raid', 'Fort', 'Knox', '--', 'and', 'obliterate', 'the', ""world's"", 'economy.']","['Adventure', 'Action', 'Thriller']","['secret organization', 'secret intelligence service', 'nuclear radiation', 'fort knox', 'aston martin', 'secret lab', 'kentucky', 'gas attack', 'airplane', 'british secret service', 'duringcreditsstinger']","['Sean Connery', 'Honor Blackman', 'Gert Fröbe']",['Guy Hamilton'],http://www.mgm.com/view/movie/760/Goldfinger/,110.0,"['SeanConnery', 'HonorBlackman', 'GertFröbe']","['Adventure', 'Action', 'Thriller']","special agent 007 (sean connery) comes face to face with one of the most notorious villains of all time, and now he must outwit and outgun the powerful tycoon to prevent him from cashing in on a devious scheme to raid fort knox -- and obliterate the world's economy. adventure action thriller secret organization secret intelligence service nuclear radiation fort knox aston martin secret lab kentucky gas attack airplane british secret service duringcreditsstinger seanconnery honorblackman gertfröbe guy hamilton",Guy Hamilton,"Sean Connery, Honor Blackman, Gert Fröbe"
3892,125490,Antiviral,"['After', 'becoming', 'infected', 'with', 'the', 'virus', 'that', 'killed', 'superstar', 'Hannah', 'Geist,', 'Syd', 'March', 'must', 'unravel', 'the', 'mystery', 'surrounding', 'her', 'death', 'to', 'save', 'his', 'own', 'life', '.']","['Science Fiction', 'Horror']","['injection', 'celebrity', 'satire', 'near future', 'metamorphosis', 'tech noir', 'virus', 'body horror']","['Caleb Landry Jones', 'Sarah Gadon', 'Malcolm McDowell']",['Brandon Cronenberg'],http://www.lucasclinic.com/,110.0,"['CalebLandryJones', 'SarahGadon', 'MalcolmMcDowell']","['ScienceFiction', 'Horror']","after becoming infected with the virus that killed superstar hannah geist, syd march must unravel the mystery surrounding her death to save his own life . sciencefiction horror injection celebrity satire near future metamorphosis tech noir virus body horror caleblandryjones sarahgadon malcolmmcdowell brandon cronenberg",Brandon Cronenberg,"Caleb Landry Jones, Sarah Gadon, Malcolm McDowell"
3894,627,Trainspotting,"['Renton,', 'deeply', 'immersed', 'in', 'the', 'Edinburgh', 'drug', 'scene,', 'tries', 'to', 'clean', 'up', 'and', 'get', 'out,', 'despite', 'the', 'allure', 'of', 'the', 'drugs', 'and', 'influence', 'of', 'friends.']","['Drama', 'Crime']","['london england', 'alcohol', 'sex', 'based on novel', 'drug addiction', 'drug dealer', 'nightclub', 'junkie', 'heroin', 'cold turkey', 'modern society', 'hallucination', 'friendship', 'surrealism', 'dark comedy', 'stealing', 'monologue', 'cult film', 'recovering drug addict', 'illegal drugs', 'drug deal', 'drug rehabilitation', 'drug culture', 'antihero']","['Ewan McGregor', 'Ewen Bremner', 'Jonny Lee Miller']",['Danny Boyle'],http://www.miramax.com/movie/trainspotting/,93.0,"['EwanMcGregor', 'EwenBremner', 'JonnyLeeMiller']","['Drama', 'Crime']","renton, deeply immersed in the edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends. drama crime london england alcohol sex based on novel drug addiction drug dealer nightclub junkie heroin cold turkey modern society hallucination friendship surrealism dark comedy stealing monologue cult film recovering drug addict illegal drugs drug deal drug rehabilitation drug culture antihero ewanmcgregor ewenbremner jonnyleemiller danny boyle",Danny Boyle,"Ewan McGregor, Ewen Bremner, Jonny Lee Miller"
3896,41436,Paranormal Activity 2,"['Just', 'as', 'Dan', 'and', 'Kristi', 'welcome', 'a', 'newborn', 'baby', 'into', 'their', 'home,', 'a', 'demonic', 'presence', 'begins', 'terrorizing', 'them,', 'tearing', 'apart', 'their', 'perfect', 'world', 'and', 'turning', 'it', 'into', 'an', 'inescapable', 'nightmare.', 'Security', 'cameras', 'capture', 'the', 'torment,', 'making', 'every', 'minute', 'horrifyingly', 'real.']","['Horror', 'Thriller']","['ouija board', 'haunting', 'demonic possession', 'found footage', 'duringcreditsstinger']","['Katie Featherston', 'David Bierend', 'Brian Boland']",['Tod Williams'],http://www.paranormalmovie.com/trailer/,91.0,"['KatieFeatherston', 'DavidBierend', 'BrianBoland']","['Horror', 'Thriller']","just as dan and kristi welcome a newborn baby into their home, a demonic presence begins terrorizing them, tearing apart their perfect world and turning it into an inescapable nightmare. security cameras capture the torment, making every minute horrifyingly real. horror thriller ouija board haunting demonic possession found footage duringcreditsstinger katiefeatherston davidbierend brianboland tod williams",Tod Williams,"Katie Featherston, David Bierend, Brian Boland"
